Fund Name,Scheme Code,ISIN (Growth / Div Payout),ISIN (Div Reinvestment),Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Avenue Supermarts,Consumer Staples,94.56,5.64
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,5.34
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Ethos,Consumer Discretionary,67.72,5.25
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Redtape,Consumer Discretionary,30.84,5.09
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Bharti Airtel,Technology,42.8,4.91
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,R R Kabel,Industrials,52.75,4.52
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Eternal,Technology,681.59,4.41
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Infosys,Technology,15.54,4.11
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Trent,Consumer Discretionary,98.6,3.93
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Sun Pharmaceutical,Healthcare,38.12,3.51
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,SBI,Financial,11.56,2.64
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Axis Bank,Financial,16.04,2.31
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,360 One Wam,Financial,38.14,2.15
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,HCL Technologies,Technology,18.94,2.09
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Britannia Ind,Consumer Staples,49.86,1.94
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Interglobe Aviation,Industrials,,1.81
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Tata Consultancy,Technology,16.21,1.26
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Travel Food Services,Consumer Discretionary,39.81,0.99
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,Angel One,Financial,35.2,0.66
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,HDFC AMC,Financial,40.87,0.54
ICICI Pru Long Term Wealth Enhancement,151178,INF846K015L0,-,equity,equity,TVS Motor Company Ltd Pref. Shares 6.00 01/09/2026,Consumer Discretionary,,0.15
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,HDFC Bank,Financial,16.18,3.76
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Axis Bank,Financial,16.04,2.94
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Cholamandalam Inv,Financial,27.52,2.77
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Bajaj Finance,Financial,31.4,2.51
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,TVS Motor,Consumer Discretionary,54.44,2.47
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,SBI,Financial,11.56,2.45
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,2.37
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,KEI,Industrials,58.78,2.17
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Bharti Airtel,Technology,42.8,2.14
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Kirloskar Pneumatic,Industrials,46.38,2.11
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Supriya Lifescience,Healthcare,36.14,2.08
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Sansera Eng,Consumer Discretionary,55.49,2.03
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Usha Martin,Materials,32.09,1.94
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Sanghvi Movers,Industrials,19.35,1.87
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Century Textiles,Materials,,1.84
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,ICICI Bank,Financial,17.77,1.84
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,NTPC,Energy & Utilities,12.98,1.82
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Cohance Lifesciences,Healthcare,88.37,1.81
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,IIFL Finance,Financial,13.56,1.78
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,PNB Housing Fin,Financial,11.41,1.77
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Larsen & Toubro,Industrials,35.84,1.74
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Bikaji Foods Intl,Consumer Staples,64,1.73
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Sobha,Real Estate,78.88,1.71
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,CSB Bank,Financial,10,1.6
ITI ELSS Tax Saver Reg,147544,INF00XX01374,-,equity,equity,Welspun,Materials,22.85,1.55
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,HDFC Bank,Financial,16.18,3.47
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,ICICI Bank,Financial,17.77,3.34
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Axis Bank,Financial,16.04,2.49
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Bajaj Finance,Financial,31.4,2.28
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,2.16
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Coforge,Technology,42.18,2.15
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Interglobe Aviation,Industrials,,2.13
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Metro Brands,Consumer Discretionary,68.6,2.05
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Transformers &,Industrials,36.82,1.92
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,ZF Commercial,Consumer Discretionary,57.17,1.91
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Polycab India,Industrials,56.09,1.88
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Larsen & Toubro,Industrials,35.84,1.85
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Eternal,Technology,681.59,1.82
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Indiqube Spaces,Industrials,,1.78
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Apollo Hospitals,Healthcare,62.29,1.77
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Tube Investments,Consumer Discretionary,98.83,1.77
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Eicher Motors,Consumer Discretionary,37.83,1.7
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Mrs. Bectors Food,Consumer Staples,40.8,1.69
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Kotak Bank,Financial,20.78,1.67
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,L&T Fin,Financial,24.1,1.65
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Honeywell Automat,Technology,62.93,1.62
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,The Phoenix Mills,Real Estate,54.17,1.58
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Torrent Pharma,Healthcare,69.51,1.55
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Hindalco Ind,Materials,16.93,1.54
Invesco India ELSS Tax Saver Reg,104636,INF205K01270,-,equity,equity,Bharti Airtel,Technology,42.8,1.5
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,HDFC Bank,Financial,16.18,3.28
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,3.16
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Syrma Sgs Tech,Technology,81.6,2.9
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,ICICI Bank,Financial,17.77,2.73
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.73
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Adani Power,Energy & Utilities,34.69,2.72
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Bharti Airtel,Technology,42.8,2.7
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Karur Vysya Bank,Financial,11.37,2.58
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Lupin,Healthcare,19.96,2.54
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Polycab India,Industrials,56.09,2.51
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,One97 Comm,Industrials,126.66,2.38
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,BSE,Financial,65.58,2.32
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Travel Food Services,Consumer Discretionary,39.81,2.29
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,WeWork India Management,Industrials,118.15,2.25
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Bajaj Auto,Consumer Discretionary,26.21,2.25
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Jindal Steel,Materials,34.26,2.17
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Max Healthcare,Healthcare,73.61,2.16
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,2.12
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,United Spirits,Consumer Staples,53.45,2.11
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Onesource Specialty Pharma,Healthcare,,2.05
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Shaily Eng Plastics,Materials,73.94,1.99
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Max Financial,Financial,694.03,1.98
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Bajaj Finance,Financial,31.4,1.98
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,Mahin & Mahin Fin,Financial,14.43,1.95
JM ELSS Tax Saver Reg,107288,INF192K01650,-,equity,equity,PNB Housing Fin,Financial,11.41,1.88
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,HDFC Bank,Financial,16.18,7.42
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,SBI,Financial,11.56,5.05
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,ICICI Bank,Financial,17.77,4.8
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Bharti Airtel,Technology,42.8,3.69
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,NTPC,Energy & Utilities,12.98,3.34
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Tech Mahindra,Technology,29.47,2.96
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.71
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Eternal,Technology,681.59,2.5
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Britannia Ind,Consumer Staples,49.86,2.46
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Hindustan Petro,Energy & Utilities,4.73,2.45
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Hero Motocorp,Consumer Discretionary,17.5,2.44
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Linde India,Materials,113.15,2.39
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Bajaj Finance,Financial,31.4,2.38
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Sun Pharmaceutical,Healthcare,38.12,2.24
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Axis Bank,Financial,16.04,2.14
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Bosch,Consumer Discretionary,42.58,2.13
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Jindal Steel,Materials,34.26,2.01
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Bharat Petroleum,Energy & Utilities,5.31,1.98
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Kalpataru Project,Industrials,22.46,1.9
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Solar,Materials,95.86,1.82
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Ultratech Cement,Materials,41.26,1.81
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,1.8
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,1.77
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Dixon Technologies,Consumer Discretionary,53.78,1.72
Kotak ELSS Tax Saver Reg,100821,INF789F01547,-,equity,equity,Mphasis,Technology,23.97,1.7
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,ICICI Bank,Financial,17.77,7.77
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,HDFC Bank,Financial,16.18,6.98
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,Axis Bank,Financial,16.04,4.51
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,Cholamandalam Inv,Financial,27.52,3.32
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,SBI,Financial,11.56,3.16
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.88
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,Grasim,Materials,43.09,2.57
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,Eicher Motors,Consumer Discretionary,37.83,2.48
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,Kirloskar Oil,Industrials,50.18,2.34
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,Blue Star,Industrials,66.46,2.14
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,Shakti Pumps,Industrials,25.98,2.12
LIC MF ELSS Tax Saver Reg,100865,INF767K01956,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,2.09
