Fund Name,Plan,Category,VR ID,ISIN,Company Name,Sector,P/E Ratio,% Assets
JM ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16552,INF192K01CE3,HDFC Bank,Financial,14.97,3.45
JM ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16552,INF192K01CE3,Bharti Airtel,Technology,41.01,2.83
JM ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16552,INF192K01CE3,ICICI Bank,Financial,16.83,2.79
JM ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16552,INF192K01CE3,Larsen & Toubro,Industrials,33.39,2.73
JM ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16552,INF192K01CE3,Karur Vysya Bank,Financial,11.04,2.66
JM ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16552,INF192K01CE3,Lupin,Healthcare,19.42,2.62
JM ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16552,INF192K01CE3,Syrma Sgs Tech,Technology,76.29,2.6
JM ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16552,INF192K01CE3,Adani Power,Energy & Utilities,33.95,2.52
JM ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16552,INF192K01CE3,Travel Food Services,Consumer Discretionary,35.41,2.39
Kotak ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16380,INF174K01LI3,HDFC Bank,Financial,14.97,7.58
Kotak ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16380,INF174K01LI3,SBI,Financial,11.11,5.51
Kotak ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16380,INF174K01LI3,ICICI Bank,Financial,16.83,4.75
Kotak ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16380,INF174K01LI3,Bharti Airtel,Technology,41.01,3.75
Kotak ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16380,INF174K01LI3,NTPC,Energy & Utilities,12.73,3.27
Kotak ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16380,INF174K01LI3,Tech Mahindra,Technology,30.26,2.89
Kotak ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16380,INF174K01LI3,Britannia Ind,Consumer Staples,48.56,2.67
Kotak ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16380,INF174K01LI3,Larsen & Toubro,Industrials,33.39,2.63
Kotak ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16380,INF174K01LI3,Hero Motocorp,Consumer Discretionary,16.9,2.5
Kotak ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16380,INF174K01LI3,Eternal,Technology,646.39,2.42
LIC MF ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16868,INF767K01EM1,ICICI Bank,Financial,16.83,7.68
LIC MF ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16868,INF767K01EM1,HDFC Bank,Financial,14.97,7.12
LIC MF ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16868,INF767K01EM1,Axis Bank,Financial,15.24,4.37
LIC MF ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16868,INF767K01EM1,SBI,Financial,11.11,3.45
LIC MF ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16868,INF767K01EM1,Cholamandalam Inv,Financial,24.38,3.32
LIC MF ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16868,INF767K01EM1,Shakti Pumps,Industrials,25.13,3.27
LIC MF ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16868,INF767K01EM1,Kirloskar Oil,Industrials,46.96,3.01
LIC MF ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16868,INF767K01EM1,Larsen & Toubro,Industrials,33.39,2.78
LIC MF ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16868,INF767K01EM1,Eicher Motors,Consumer Discretionary,35.81,2.41
LIC MF ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16868,INF767K01EM1,Blue Star,Industrials,61.21,2.35
Mahindra Manulife ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),32895,INF174V01093,ICICI Bank,Financial,16.83,8.66
Mahindra Manulife ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),32895,INF174V01093,HDFC Bank,Financial,14.97,6.84
Mahindra Manulife ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),32895,INF174V01093,Bharti Airtel,Technology,41.01,3.61
Mahindra Manulife ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),32895,INF174V01093,Reliance Ind,Energy & Utilities,21.28,3.5
Mahindra Manulife ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),32895,INF174V01093,Infosys,Technology,16.26,3.37
Mahindra Manulife ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),32895,INF174V01093,Bajaj Finance,Financial,29.03,3.25
Mahindra Manulife ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),32895,INF174V01093,Larsen & Toubro,Industrials,33.39,2.94
Mahindra Manulife ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),32895,INF174V01093,Tata Consultancy,Technology,15.83,2.51
Mahindra Manulife ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),32895,INF174V01093,Hindustan Unilever,Consumer Staples,33.32,2.36
Mahindra Manulife ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),32895,INF174V01093,Avenue Supermarts,Consumer Staples,89.84,2.32
Mirae Asset ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31318,INF769K01DM9,HDFC Bank,Financial,14.97,9.53
Mirae Asset ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31318,INF769K01DM9,ICICI Bank,Financial,16.83,4.84
Mirae Asset ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31318,INF769K01DM9,Reliance Ind,Energy & Utilities,21.28,4.19
Mirae Asset ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31318,INF769K01DM9,SBI,Financial,11.11,3.63
Mirae Asset ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31318,INF769K01DM9,Delhivery,Industrials,215.26,3.17
Mirae Asset ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31318,INF769K01DM9,Laurus Labs,Healthcare,86.55,3.11
Mirae Asset ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31318,INF769K01DM9,Axis Bank,Financial,15.24,3.03
Mirae Asset ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31318,INF769K01DM9,IndusInd Bank,Financial,80.71,2.84
Mirae Asset ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31318,INF769K01DM9,ITC,Consumer Staples,16.94,2.8
Mirae Asset ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31318,INF769K01DM9,Infosys,Technology,16.26,2.6
Motilal Oswal ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),29162,INF247L01569,MCX,Financial,54.14,7.63
Motilal Oswal ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),29162,INF247L01569,Piramal Finance,Financial,30.14,5.57
Motilal Oswal ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),29162,INF247L01569,Jain Resource Recycling,Materials,36.68,4.94
Motilal Oswal ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),29162,INF247L01569,Apar,Diversified,55.93,4.84
Motilal Oswal ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),29162,INF247L01569,Ather Energy,Consumer Discretionary,--,4.62
Motilal Oswal ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),29162,INF247L01569,Onesource Specialty Pharma,Healthcare,--,4.56
Motilal Oswal ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),29162,INF247L01569,Billionbrains Garage Ventures,Financial,58.81,4.38
Motilal Oswal ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),29162,INF247L01569,Zen Technologies,Technology,83.13,4.37
Motilal Oswal ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),29162,INF247L01569,Amber Enterprises,Consumer Discretionary,153.36,4.24
Motilal Oswal ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),29162,INF247L01569,Waaree Energies,Energy & Utilities,23.55,4.2
NJ ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),43365,INF0J8L01115,Great Eastern Ship,Energy & Utilities,7,8.17
NJ ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),43365,INF0J8L01115,Marico,Consumer Staples,59.97,5.72
NJ ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),43365,INF0J8L01115,Britannia Ind,Consumer Staples,48.56,5.37
NJ ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),43365,INF0J8L01115,Bayer Cropscience,Materials,27.81,5.1
NJ ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),43365,INF0J8L01115,Page,Consumer Discretionary,56.73,5.08
NJ ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),43365,INF0J8L01115,Bosch,Consumer Discretionary,40.23,4.84
NJ ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),43365,INF0J8L01115,Pidilite Ind,Materials,61.58,4.83
NJ ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),43365,INF0J8L01115,Hero Motocorp,Consumer Discretionary,16.9,4.8
NJ ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),43365,INF0J8L01115,Akzo Nobel India,Materials,7.19,4.59
NJ ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),43365,INF0J8L01115,AU Small Fin Bank,Financial,27.73,4.47
Navi ELSS Tax Saver Nifty 50 Index Dir,Direct,ELSS (Tax Saver),43191,INF959L01GR6,HDFC Bank,Financial,14.97,10.74
Navi ELSS Tax Saver Nifty 50 Index Dir,Direct,ELSS (Tax Saver),43191,INF959L01GR6,Reliance Ind,Energy & Utilities,21.28,8.79
Navi ELSS Tax Saver Nifty 50 Index Dir,Direct,ELSS (Tax Saver),43191,INF959L01GR6,ICICI Bank,Financial,16.83,8.21
Navi ELSS Tax Saver Nifty 50 Index Dir,Direct,ELSS (Tax Saver),43191,INF959L01GR6,Bharti Airtel,Technology,41.01,5.27
Navi ELSS Tax Saver Nifty 50 Index Dir,Direct,ELSS (Tax Saver),43191,INF959L01GR6,Larsen & Toubro,Industrials,33.39,4.29
Navi ELSS Tax Saver Nifty 50 Index Dir,Direct,ELSS (Tax Saver),43191,INF959L01GR6,SBI,Financial,11.11,4.03
Navi ELSS Tax Saver Nifty 50 Index Dir,Direct,ELSS (Tax Saver),43191,INF959L01GR6,Infosys,Technology,16.26,3.77
Navi ELSS Tax Saver Nifty 50 Index Dir,Direct,ELSS (Tax Saver),43191,INF959L01GR6,Axis Bank,Financial,15.24,3.31
Navi ELSS Tax Saver Nifty 50 Index Dir,Direct,ELSS (Tax Saver),43191,INF959L01GR6,ITC,Consumer Staples,16.94,2.76
Navi ELSS Tax Saver Nifty 50 Index Dir,Direct,ELSS (Tax Saver),43191,INF959L01GR6,Kotak Bank,Financial,19.7,2.57
Nippon India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16186,INF204K01L55,ICICI Bank,Financial,16.83,7.11
Nippon India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16186,INF204K01L55,HDFC Bank,Financial,14.97,6.39
Nippon India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16186,INF204K01L55,Axis Bank,Financial,15.24,4.22
Nippon India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16186,INF204K01L55,NTPC,Energy & Utilities,12.73,3.79
Nippon India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16186,INF204K01L55,SBI,Financial,11.11,3.55
Nippon India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16186,INF204K01L55,Reliance Ind,Energy & Utilities,21.28,3.3
Nippon India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16186,INF204K01L55,Samvardhana Motherson,Consumer Discretionary,39.36,3.15
Nippon India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16186,INF204K01L55,Infosys,Technology,16.26,3.05
Nippon India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16186,INF204K01L55,Bharti Airtel,Technology,41.01,2.93
Nippon India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16186,INF204K01L55,Power Fin.,Financial,5.55,2.77
PGIM India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31167,INF663L01FN5,HDFC Bank,Financial,14.97,7.27
PGIM India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31167,INF663L01FN5,ICICI Bank,Financial,16.83,6.56
PGIM India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31167,INF663L01FN5,Bharti Airtel,Technology,41.01,3.95
PGIM India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31167,INF663L01FN5,Reliance Ind,Energy & Utilities,21.28,3.62
PGIM India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31167,INF663L01FN5,Bajaj Finance,Financial,29.03,2.76
PGIM India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31167,INF663L01FN5,Larsen & Toubro,Industrials,33.39,2.56
PGIM India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31167,INF663L01FN5,SBI,Financial,11.11,2.53
PGIM India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31167,INF663L01FN5,Varun Beverages,Consumer Staples,56.3,2.4
PGIM India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31167,INF663L01FN5,Kotak Bank,Financial,19.7,2.34
PGIM India ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),31167,INF663L01FN5,Infosys,Technology,16.26,2.26
Parag Parikh ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),40105,INF879O01100,HDFC Bank,Financial,14.97,7.93
Parag Parikh ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),40105,INF879O01100,Power Grid,Energy & Utilities,16.67,7.73
Parag Parikh ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),40105,INF879O01100,Coal India,Materials,9.26,7.04
Parag Parikh ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),40105,INF879O01100,Bajaj Holdings,Financial,11.82,6.45
Parag Parikh ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),40105,INF879O01100,ITC,Consumer Staples,16.94,5.59
Parag Parikh ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),40105,INF879O01100,Maharashtra Scooters,Consumer Discretionary,45.1,5.15
Parag Parikh ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),40105,INF879O01100,ICICI Bank,Financial,16.83,4.58
Parag Parikh ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),40105,INF879O01100,Kotak Bank,Financial,19.7,4.16
Parag Parikh ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),40105,INF879O01100,HCL Technologies,Technology,18.71,3.95
Parag Parikh ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),40105,INF879O01100,Maruti Suzuki,Consumer Discretionary,28.1,3.77
Quant ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),17381,INF966L01986,Reliance Ind,Energy & Utilities,21.28,9.96
Quant ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),17381,INF966L01986,Adani Power,Energy & Utilities,33.95,9.28
Quant ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),17381,INF966L01986,ICICI Bank,Financial,16.83,8.98
Quant ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),17381,INF966L01986,Larsen & Toubro,Industrials,33.39,7.55
Quant ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),17381,INF966L01986,Aurobindo Pharma,Healthcare,23.78,7.46
Quant ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),17381,INF966L01986,Samvardhana Motherson,Consumer Discretionary,39.36,7.29
Quant ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),17381,INF966L01986,Tata Power,Energy & Utilities,34.01,5.24
Quant ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),17381,INF966L01986,Adani Green Energy,Energy & Utilities,152.62,4.53
Quant ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),17381,INF966L01986,Life Insurance,Financial,8.88,4.38
Quant ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),17381,INF966L01986,HDFC Life,Financial,63.31,3.79
Quantum ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),10080,INF082J01069,HDFC Bank,Financial,14.97,7.14
Quantum ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),10080,INF082J01069,ICICI Bank,Financial,16.83,6.63
Quantum ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),10080,INF082J01069,Tata Consultancy,Technology,15.83,4.61
Quantum ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),10080,INF082J01069,Infosys,Technology,16.26,4.4
Quantum ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),10080,INF082J01069,Kotak Bank,Financial,19.7,4.09
Quantum ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),10080,INF082J01069,Crompton Greaves,Consumer Discretionary,--,3.81
Quantum ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),10080,INF082J01069,Aditya Birla AMC,Financial,31.53,3.54
Quantum ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),10080,INF082J01069,Axis Bank,Financial,15.24,3.44
Quantum ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),10080,INF082J01069,Exide,Consumer Discretionary,39.11,3.34
Quantum ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),10080,INF082J01069,ICICI Prudential,Financial,--,3.24
SBI ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16244,INF200K01UM9,ICICI Bank,Financial,16.83,8.95
SBI ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16244,INF200K01UM9,Reliance Ind,Energy & Utilities,21.28,5.19
SBI ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16244,INF200K01UM9,Kotak Bank,Financial,19.7,4.9
SBI ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16244,INF200K01UM9,Tata Steel,Materials,23.53,4.17
SBI ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16244,INF200K01UM9,Axis Bank,Financial,15.24,4.07
SBI ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16244,INF200K01UM9,HDFC Bank,Financial,14.97,3.99
SBI ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16244,INF200K01UM9,SBI,Financial,11.11,3.83
SBI ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16244,INF200K01UM9,Torrent Power,Energy & Utilities,29.75,3.13
SBI ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16244,INF200K01UM9,Larsen & Toubro,Industrials,33.39,2.93
SBI ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16244,INF200K01UM9,Tata Consultancy,Technology,15.83,2.27
SBI Long Term Advantage Sr IV Dir,Direct,ELSS (Tax Saver),33323,INF200KA1HN8,ICICI Bank,Financial,16.83,6.82
SBI Long Term Advantage Sr IV Dir,Direct,ELSS (Tax Saver),33323,INF200KA1HN8,Bajaj Finance,Financial,29.03,6.75
SBI Long Term Advantage Sr IV Dir,Direct,ELSS (Tax Saver),33323,INF200KA1HN8,GKW,Industrials,--,4.48
SBI Long Term Advantage Sr IV Dir,Direct,ELSS (Tax Saver),33323,INF200KA1HN8,SBI,Financial,11.11,4.4
SBI Long Term Advantage Sr IV Dir,Direct,ELSS (Tax Saver),33323,INF200KA1HN8,Eicher Motors,Consumer Discretionary,35.81,4.39
SBI Long Term Advantage Sr IV Dir,Direct,ELSS (Tax Saver),33323,INF200KA1HN8,Jindal Steel,Materials,34.81,4.09
SBI Long Term Advantage Sr IV Dir,Direct,ELSS (Tax Saver),33323,INF200KA1HN8,Delhivery,Industrials,215.26,4.08
SBI Long Term Advantage Sr IV Dir,Direct,ELSS (Tax Saver),33323,INF200KA1HN8,Reliance Ind,Energy & Utilities,21.28,3.97
SBI Long Term Advantage Sr IV Dir,Direct,ELSS (Tax Saver),33323,INF200KA1HN8,Infosys,Technology,16.26,3.85
SBI Long Term Advantage Sr IV Dir,Direct,ELSS (Tax Saver),33323,INF200KA1HN8,Tech Mahindra,Technology,30.26,3.79
SBI Long Term Advantage Sr V Dir,Direct,ELSS (Tax Saver),34960,INF200KA1HN8,Deepak Fertilisers,Materials,26.06,7.16
SBI Long Term Advantage Sr V Dir,Direct,ELSS (Tax Saver),34960,INF200KA1HN8,HDFC Bank,Financial,14.97,5.68
SBI Long Term Advantage Sr V Dir,Direct,ELSS (Tax Saver),34960,INF200KA1HN8,Sanathan Textiles,Consumer Discretionary,45.6,5.26
SBI Long Term Advantage Sr V Dir,Direct,ELSS (Tax Saver),34960,INF200KA1HN8,SBI,Financial,11.11,5.14
SBI Long Term Advantage Sr V Dir,Direct,ELSS (Tax Saver),34960,INF200KA1HN8,ICICI Bank,Financial,16.83,5.01
SBI Long Term Advantage Sr V Dir,Direct,ELSS (Tax Saver),34960,INF200KA1HN8,Muthoot Finance,Financial,11.33,4.49
SBI Long Term Advantage Sr V Dir,Direct,ELSS (Tax Saver),34960,INF200KA1HN8,Eicher Motors,Consumer Discretionary,35.81,4.02
SBI Long Term Advantage Sr V Dir,Direct,ELSS (Tax Saver),34960,INF200KA1HN8,Delhivery,Industrials,215.26,3.97
SBI Long Term Advantage Sr V Dir,Direct,ELSS (Tax Saver),34960,INF200KA1HN8,Divi's Lab,Healthcare,69.84,3.68
SBI Long Term Advantage Sr V Dir,Direct,ELSS (Tax Saver),34960,INF200KA1HN8,Grindwell Norton,Materials,51.63,3.38
SBI Long Term Advantage Sr VI Dir,Direct,ELSS (Tax Saver),35971,INF200KA1HN8,City Union Bank,Financial,14.4,5.39
SBI Long Term Advantage Sr VI Dir,Direct,ELSS (Tax Saver),35971,INF200KA1HN8,Axis Bank,Financial,15.24,4.62
SBI Long Term Advantage Sr VI Dir,Direct,ELSS (Tax Saver),35971,INF200KA1HN8,HDFC Bank,Financial,14.97,4.56
SBI Long Term Advantage Sr VI Dir,Direct,ELSS (Tax Saver),35971,INF200KA1HN8,Larsen & Toubro,Industrials,33.39,4.43
SBI Long Term Advantage Sr VI Dir,Direct,ELSS (Tax Saver),35971,INF200KA1HN8,Bharti Airtel,Technology,41.01,4.3
SBI Long Term Advantage Sr VI Dir,Direct,ELSS (Tax Saver),35971,INF200KA1HN8,Tata Motors,Industrials,44.3,4.09
SBI Long Term Advantage Sr VI Dir,Direct,ELSS (Tax Saver),35971,INF200KA1HN8,Kotak Bank,Financial,19.7,3.99
SBI Long Term Advantage Sr VI Dir,Direct,ELSS (Tax Saver),35971,INF200KA1HN8,ICICI Bank,Financial,16.83,3.78
SBI Long Term Advantage Sr VI Dir,Direct,ELSS (Tax Saver),35971,INF200KA1HN8,Astral,Industrials,76.57,3.66
SBI Long Term Advantage Sr VI Dir,Direct,ELSS (Tax Saver),35971,INF200KA1HN8,Delhivery,Industrials,215.26,3.48
Samco ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),42760,INF0K1H01065,Nippon Life AMC,Financial,45.3,6.47
Samco ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),42760,INF0K1H01065,Muthoot Finance,Financial,11.33,6.25
Samco ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),42760,INF0K1H01065,Karur Vysya Bank,Financial,11.04,3.83
Samco ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),42760,INF0K1H01065,Cummins India,Industrials,66.04,3.37
Samco ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),42760,INF0K1H01065,Aditya Birla AMC,Financial,31.53,3.19
Samco ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),42760,INF0K1H01065,Maharashtra Bank,Financial,9.2,3.09
Samco ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),42760,INF0K1H01065,Godawari Power,Materials,23.09,3.05
Samco ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),42760,INF0K1H01065,Angel One,Financial,33.76,3.03
Samco ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),42760,INF0K1H01065,KEI,Industrials,55.08,3.02
Samco ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),42760,INF0K1H01065,Engineers India,Industrials,19.49,2.97
Shriram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),38439,INF680P01158,HDFC Bank,Financial,14.97,7.89
Shriram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),38439,INF680P01158,Reliance Ind,Energy & Utilities,21.28,5.7
Shriram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),38439,INF680P01158,ICICI Bank,Financial,16.83,4.66
Shriram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),38439,INF680P01158,SBI,Financial,11.11,4.34
Shriram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),38439,INF680P01158,Axis Bank,Financial,15.24,4.07
Shriram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),38439,INF680P01158,Bharti Airtel,Technology,41.01,3.94
Shriram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),38439,INF680P01158,Infosys,Technology,16.26,2.62
Shriram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),38439,INF680P01158,Larsen & Toubro,Industrials,33.39,2.53
Shriram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),38439,INF680P01158,NTPC,Energy & Utilities,12.73,2.35
Shriram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),38439,INF680P01158,SBI Life Insurance,Financial,124.66,2.17
Sundaram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16650,INF173K01HZ7,HDFC Bank,Financial,14.97,6.89
Sundaram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16650,INF173K01HZ7,ICICI Bank,Financial,16.83,5.76
Sundaram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16650,INF173K01HZ7,Reliance Ind,Energy & Utilities,21.28,4.37
Sundaram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16650,INF173K01HZ7,Axis Bank,Financial,15.24,4.28
Sundaram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16650,INF173K01HZ7,Bharti Airtel,Technology,41.01,3.92
Sundaram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16650,INF173K01HZ7,SBI,Financial,11.11,3.87
Sundaram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16650,INF173K01HZ7,Larsen & Toubro,Industrials,33.39,3.46
Sundaram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16650,INF173K01HZ7,Infosys,Technology,16.26,3.18
Sundaram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16650,INF173K01HZ7,Kotak Bank,Financial,19.7,2.81
Sundaram ELSS Tax Saver Dir,Direct,ELSS (Tax Saver),16650,INF173K01HZ7,Kirloskar Oil,Industrials,46.96,2.57
Sundaram Long Term Micro Cap Tax Advantage III Dir,Direct,ELSS (Tax Saver),32783,INF903JA1443,Aster Dm Health,Healthcare,105.18,6.73
Sundaram Long Term Micro Cap Tax Advantage III Dir,Direct,ELSS (Tax Saver),32783,INF903JA1443,MTAR Technologies,Industrials,243.99,6.09
Sundaram Long Term Micro Cap Tax Advantage III Dir,Direct,ELSS (Tax Saver),32783,INF903JA1443,KSB,Industrials,55.1,5.09
Sundaram Long Term Micro Cap Tax Advantage III Dir,Direct,ELSS (Tax Saver),32783,INF903JA1443,Angel One,Financial,33.76,4.44
Sundaram Long Term Micro Cap Tax Advantage III Dir,Direct,ELSS (Tax Saver),32783,INF903JA1443,Affle 3I,Industrials,46.44,4.05
